"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365>2.5","B365<2.5","B365CH","B365CD","B365CA","SourceFile"
"E1",2024-08-12,20:00:00,"Luton","Burnley",1,4,"A",0,2,"A","M Donohue",10,11,3,6,11,17,5,4,2,3,0,0,2.38,3.4,2.88,1.88,1.98,2.7,3.4,2.5,"E1_2425.csv"
"E1",2024-08-16,20:00:00,"Coventry","Oxford",3,2,"H",2,1,"H","D Coote",26,7,10,2,9,7,14,1,0,2,0,0,1.7,3.9,4.75,1.7,2.1,1.67,4,4.75,"E1_2425.csv"
"E1",2024-08-17,12:30:00,"Derby","Middlesbrough",1,0,"H",1,0,"H","R Madley",3,20,2,4,13,5,3,8,3,1,0,0,3.5,3.5,2,1.85,2,3.75,3.6,1.9,"E1_2425.csv"
"E1",2024-08-17,12:30:00,"Portsmouth","Luton",0,0,"D",0,0,"D","J Busby",15,9,6,4,11,12,5,4,3,2,0,1,3.1,3.4,2.25,1.75,2.05,3.4,3.6,2.05,"E1_2425.csv"
"E1",2024-08-17,12:30:00,"West Brom","Leeds",0,0,"D",0,0,"D","S Allison",8,8,1,1,14,11,5,4,2,2,0,0,3.4,3.5,2.1,2.03,1.83,3.3,3.5,2.1,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Bristol City","Millwall",4,3,"H",2,0,"H","S Gill",11,15,6,4,11,12,5,4,1,2,0,0,2,3.2,4.1,2.35,1.57,2.05,3.1,3.9,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Burnley","Cardiff",5,0,"H",2,0,"H","M Salisbury",9,11,4,4,19,6,2,5,2,1,0,0,1.45,4.2,7,1.73,2.08,1.6,4.1,5.5,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Norwich","Blackburn",2,2,"D",0,1,"A","J Bell",14,7,4,3,12,12,6,5,2,3,0,0,2,3.4,3.7,1.8,2,2.45,3.2,2.9,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Plymouth","Hull",1,1,"D",0,0,"D","L Doughty",16,14,7,2,13,16,6,3,3,1,0,0,2.8,3.7,2.3,1.67,2.15,2.75,3.7,2.3,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Sheffield United","QPR",2,2,"D",2,0,"H","A Backhouse",14,14,3,3,15,9,4,9,2,2,0,1,1.8,3.75,4.2,1.93,1.93,1.7,3.8,4.75,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Swansea","Preston",3,0,"H",1,0,"H","S Martin",12,5,6,2,11,21,5,3,1,3,0,0,1.95,3.4,3.9,2.1,1.7,1.95,3.5,3.7,"E1_2425.csv"
"E1",2024-08-17,15:00:00,"Watford","Stoke",3,0,"H",0,0,"D","T Nield",24,7,8,3,12,15,2,4,2,2,0,0,2.63,3.25,2.7,2.05,1.8,2.63,3.2,2.63,"E1_2425.csv"
"E1",2024-08-18,12:00:00,"Sunderland","Sheffield Weds",4,0,"H",3,0,"H","D Whitestone",15,9,6,3,9,10,5,8,0,3,0,0,2.2,3.3,3.3,1.95,1.9,2.15,3.4,3.3,"E1_2425.csv"
"E1",2024-08-23,20:00:00,"Sheffield Weds","Leeds",0,2,"A",0,1,"A","S Hooper",8,13,2,5,14,10,3,2,2,3,0,0,4.1,3.4,1.91,1.88,1.98,3.9,3.3,2,"E1_2425.csv"
"E1",2024-08-24,12:30:00,"Bristol City","Coventry",1,1,"D",1,0,"H","A Kitchen",12,8,7,1,8,16,8,2,2,4,0,0,2.45,3.4,2.8,1.88,1.98,2.6,3.4,2.63,"E1_2425.csv"
"E1",2024-08-24,12:30:00,"Hull","Millwall",0,0,"D",0,0,"D","D Webb",14,13,4,5,11,15,5,7,2,2,0,0,2.2,3.25,3.3,2.05,1.75,2.35,3.2,3.1,"E1_2425.csv"
"E1",2024-08-24,12:30:00,"QPR","Plymouth",1,1,"D",1,1,"D","G Ward",30,6,10,1,10,14,11,1,2,3,0,2,1.7,3.8,4.75,1.83,2.03,1.7,4,4.5,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Blackburn","Oxford",2,1,"H",1,1,"D","L Smith",18,13,4,3,14,8,7,5,2,1,0,0,1.75,3.75,4.33,1.73,2.1,1.6,4,5.5,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Middlesbrough","Portsmouth",2,2,"D",1,2,"A","M Donohue",29,7,7,3,10,15,15,2,0,5,0,0,1.45,4.33,7,1.73,2.1,1.29,5.5,9,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Norwich","Sheffield United",1,1,"D",1,1,"D","J Smith",7,12,5,4,14,7,1,5,5,2,0,0,2.7,3.4,2.5,1.73,2.1,2.6,3.4,2.6,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Preston","Luton",1,0,"H",1,0,"H","D Whitestone",6,17,2,4,16,10,2,13,6,1,0,0,3.2,3.4,2.2,1.98,1.88,2.9,3.4,2.38,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Stoke","West Brom",1,2,"A",1,2,"A","J Bell",7,8,2,5,12,11,2,5,2,3,0,0,2.55,3.2,2.8,2.3,1.62,2.6,3.25,2.7,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Sunderland","Burnley",1,0,"H",1,0,"H","S Martin",14,4,3,1,13,19,3,1,2,3,1,0,3,3.4,2.3,1.9,1.95,2.4,3.3,2.9,"E1_2425.csv"
"E1",2024-08-24,15:00:00,"Watford","Derby",2,1,"H",1,1,"D","G Eltringham",12,8,3,3,10,11,4,2,2,3,0,0,1.85,3.5,4.1,1.88,1.98,1.85,3.4,4.2,"E1_2425.csv"
"E1",2024-08-25,15:00:00,"Swansea","Cardiff",1,1,"D",1,0,"H","O Langford",9,7,4,3,14,14,2,5,2,2,0,0,1.95,3.5,3.9,1.88,1.98,2,3.4,3.9,"E1_2425.csv"
"E1",2024-08-30,20:00:00,"Luton","QPR",1,2,"A",1,0,"H","R Madley",11,11,5,4,13,10,4,5,3,2,0,0,1.91,3.5,3.7,1.75,2.05,1.85,3.5,3.9,"E1_2425.csv"
"E1",2024-08-31,12:30:00,"Burnley","Blackburn",1,1,"D",1,1,"D","T Harrington",15,10,3,3,15,19,9,0,4,5,0,1,1.91,3.6,3.8,1.8,2,2.15,3.3,3.3,"E1_2425.csv"
"E1",2024-08-31,12:30:00,"Cardiff","Middlesbrough",0,2,"A",0,0,"D","D Webb",12,10,3,5,13,10,4,6,2,1,0,0,3.9,3.75,1.85,1.9,1.95,3.5,3.7,2,"E1_2425.csv"
"E1",2024-08-31,12:30:00,"Coventry","Norwich",0,1,"A",0,0,"D","A Davies",14,9,5,1,11,10,6,3,4,3,0,0,1.83,3.75,4,1.67,2.15,1.91,3.7,3.7,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"Derby","Bristol City",3,0,"H",1,0,"H","T Nield",19,13,7,5,15,11,6,9,1,0,0,0,2.9,3.25,2.4,2.05,1.8,2.8,3.2,2.55,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"Leeds","Hull",2,0,"H",0,0,"D","G Ward",16,9,5,2,12,15,8,7,2,1,0,0,1.33,5.25,9,1.6,2.3,1.44,4.5,7,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"Millwall","Sheffield Weds",3,0,"H",0,0,"D","L Doughty",18,4,4,1,16,13,6,6,2,1,0,0,2.38,3.3,2.9,2.08,1.73,2.35,3.2,3.1,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"Oxford","Preston",3,1,"H",1,1,"D","K Stroud",10,10,5,4,8,21,2,5,2,2,0,1,2.4,3.3,2.9,2.03,1.83,2.7,3.25,2.63,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"Plymouth","Stoke",0,1,"A",0,0,"D","O Langford",15,15,7,7,14,17,10,4,1,3,0,0,3.1,3.6,2.15,1.7,2.1,3.1,3.9,2.1,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"Portsmouth","Sunderland",1,3,"A",0,1,"A","S Allison",6,11,2,4,14,14,5,5,3,1,0,0,3.3,3.7,2.05,2,1.85,3.7,3.7,1.91,"E1_2425.csv"
"E1",2024-08-31,15:00:00,"West Brom","Swansea",1,0,"H",1,0,"H","A Backhouse",18,6,5,2,8,11,6,7,4,1,0,0,1.8,3.5,4.5,1.98,1.88,1.9,3.4,4.2,"E1_2425.csv"
"E1",2024-09-01,15:00:00,"Sheffield United","Watford",1,0,"H",1,0,"H","A Kitchen",18,7,7,1,15,12,8,5,5,3,0,0,1.75,3.75,4.33,1.83,2.03,1.8,3.8,3.9,"E1_2425.csv"
"E1",2024-09-13,20:00:00,"Hull","Sheffield United",0,2,"A",0,1,"A","P Bankes",10,9,2,4,6,10,16,3,1,4,0,0,3.25,3.5,2.1,1.88,1.98,3.1,3.6,2.15,"E1_2425.csv"
"E1",2024-09-14,12:30:00,"Leeds","Burnley",0,1,"A",0,1,"A","J Bell",17,7,4,3,8,13,9,3,3,4,0,1,1.73,3.8,4.75,1.85,2,1.6,3.9,5.5,"E1_2425.csv"
"E1",2024-09-14,12:30:00,"Millwall","Luton",0,1,"A",0,1,"A","J Smith",11,10,3,6,8,20,6,4,2,3,0,0,2.63,3.3,2.63,2,1.8,2.45,3.2,3,"E1_2425.csv"
"E1",2024-09-14,12:30:00,"Oxford","Stoke",1,0,"H",0,0,"D","D Whitestone",14,9,8,1,5,6,4,6,0,1,0,0,3.1,3.4,2.25,1.98,1.88,3,3.4,2.3,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Blackburn","Bristol City",3,0,"H",1,0,"H","S Martin",9,8,3,2,13,15,6,6,0,4,0,0,2.05,3.4,3.4,1.93,1.93,2.35,3.3,3,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Derby","Cardiff",1,0,"H",1,0,"H","M Donohue",12,9,3,3,12,10,7,6,2,3,0,0,2.35,3.4,3,2.1,1.73,2.2,3.4,3.25,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Middlesbrough","Preston",1,1,"D",1,1,"D","T Nield",16,6,6,2,6,21,9,2,0,5,0,0,1.45,4.2,7,1.73,2.1,1.53,4.2,6,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Plymouth","Sunderland",3,2,"H",0,1,"A","J Brooks",13,17,6,7,14,12,3,5,4,4,0,0,4.5,3.6,1.75,1.73,2.1,5.25,3.8,1.65,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Sheffield Weds","QPR",1,1,"D",0,0,"D","O Langford",13,13,2,4,6,7,11,4,0,3,0,0,2.3,3.3,3.2,2,1.8,2.2,3.4,3.2,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Swansea","Norwich",1,0,"H",1,0,"H","J Busby",9,13,4,3,14,14,4,5,2,3,0,0,2.3,3.3,3,1.88,1.98,2.35,3.3,3,"E1_2425.csv"
"E1",2024-09-14,15:00:00,"Watford","Coventry",1,1,"D",0,1,"A","R Madley",18,17,6,5,9,10,6,10,2,2,0,0,2.6,3.4,2.7,1.83,2.03,2.45,3.4,2.75,"E1_2425.csv"
"E1",2024-09-15,15:00:00,"Portsmouth","West Brom",0,3,"A",0,1,"A","L Doughty",14,19,0,7,18,6,10,4,5,2,0,0,4,3.5,1.9,1.98,1.88,4.1,3.5,1.85,"E1_2425.csv"
"E1",2024-09-20,20:00:00,"Stoke","Hull",1,3,"A",1,0,"H","B Toner",14,13,2,3,12,10,2,5,3,2,0,0,2.1,3.3,3.5,1.93,1.93,2.1,3.3,3.4,"E1_2425.csv"
"E1",2024-09-21,12:30:00,"Norwich","Watford",4,1,"H",2,1,"H","A Backhouse",19,11,8,3,6,8,3,5,2,1,0,0,2.15,3.5,3.2,1.93,1.93,2,3.7,3.3,"E1_2425.csv"
"E1",2024-09-21,12:30:00,"QPR","Millwall",1,1,"D",1,1,"D","J Busby",7,16,2,5,9,12,5,10,2,1,0,0,2.3,3.4,3.1,2.2,1.67,2.35,3.3,3,"E1_2425.csv"
"E1",2024-09-21,12:30:00,"Sunderland","Middlesbrough",1,0,"H",1,0,"H","S Hooper",9,11,2,1,8,15,3,5,3,2,0,0,2.4,3.4,2.8,1.9,1.95,2.6,3.4,2.55,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"Bristol City","Oxford",2,1,"H",0,1,"A","W Finnie",19,7,6,2,16,14,5,1,1,4,0,0,1.75,3.6,4.75,1.98,1.88,1.75,3.7,4.5,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"Burnley","Portsmouth",2,1,"H",0,1,"A","D Webb",18,5,4,2,15,4,4,2,2,2,0,0,1.48,4.2,7,1.73,2.1,1.48,4.2,6.5,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"Cardiff","Leeds",0,2,"A",0,1,"A","J Smith",3,15,2,7,10,14,0,4,2,2,1,0,5.25,4,1.62,1.93,1.93,5.25,3.8,1.62,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"Coventry","Swansea",1,2,"A",1,2,"A","J Linington",20,11,7,4,12,5,6,3,2,3,0,0,1.7,3.6,5,1.73,2.1,1.9,3.6,3.9,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"Luton","Sheffield Weds",2,1,"H",0,0,"D","G Ward",15,12,3,6,9,14,8,5,1,1,0,1,1.9,3.5,4,1.85,2,1.95,3.5,3.9,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"Sheffield United","Derby",1,0,"H",0,0,"D","A Madley",18,3,5,0,11,13,11,2,3,2,0,0,1.57,4.1,5.5,1.8,2,1.75,3.8,4.5,"E1_2425.csv"
"E1",2024-09-21,15:00:00,"West Brom","Plymouth",1,0,"H",0,0,"D","A Kitchen",17,17,4,4,9,9,5,2,3,2,0,0,1.38,4.5,8,1.57,2.38,1.36,4.75,8,"E1_2425.csv"
"E1",2024-09-22,12:00:00,"Preston","Blackburn",0,0,"D",0,0,"D","M Donohue",7,6,5,3,10,16,4,4,4,4,1,1,2.63,3.3,2.55,2,1.8,2.8,3.4,2.4,"E1_2425.csv"
"E1",2024-09-27,20:00:00,"Plymouth","Luton",3,1,"H",1,0,"H","J Busby",19,16,6,2,4,13,3,15,1,4,0,0,4,3.7,1.85,1.62,2.3,3.8,3.6,1.91,"E1_2425.csv"
"E1",2024-09-28,12:30:00,"Blackburn","QPR",2,0,"H",0,0,"D","C Pawson",19,6,12,1,16,11,8,2,3,2,0,1,2,3.6,3.4,1.95,1.9,1.95,3.6,3.6,"E1_2425.csv"
"E1",2024-09-28,12:30:00,"Derby","Norwich",2,3,"A",0,1,"A","O Langford",16,10,5,5,13,7,9,5,3,2,0,0,2.63,3.6,2.5,1.98,1.88,2.7,3.5,2.45,"E1_2425.csv"
"E1",2024-09-28,12:30:00,"Sheffield Weds","West Brom",3,2,"H",2,0,"H","B Toner",12,12,5,3,11,14,5,4,5,3,0,0,3,3.4,2.3,2.1,1.73,2.63,3.4,2.6,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Hull","Cardiff",4,1,"H",2,1,"H","L Doughty",18,16,9,5,9,12,7,5,3,4,0,0,1.85,4.1,3.5,1.93,1.93,1.8,3.8,4.2,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Leeds","Coventry",3,0,"H",1,0,"H","G Ward",13,7,8,2,16,15,7,3,1,1,0,0,1.55,4.5,5,1.67,2.2,1.57,4.33,5,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Middlesbrough","Stoke",2,0,"H",1,0,"H","S Martin",26,7,9,1,10,17,7,2,4,7,0,0,1.6,4,5,1.73,2.1,1.57,4.2,5,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Millwall","Preston",3,1,"H",2,0,"H","D Bond",14,11,6,4,16,10,3,8,2,2,1,0,1.9,3.5,4,2.38,1.57,1.91,3.5,3.9,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Oxford","Burnley",0,0,"D",0,0,"D","J Linington",3,14,1,1,8,13,2,6,1,2,0,0,3.4,3.75,2,1.93,1.93,3.1,3.7,2.15,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Portsmouth","Sheffield United",0,0,"D",0,0,"D","M Donohue",9,12,2,4,12,19,15,9,2,2,0,0,3.75,3.9,1.85,1.83,2.03,4,4,1.8,"E1_2425.csv"
"E1",2024-09-28,15:00:00,"Watford","Sunderland",2,1,"H",1,0,"H","A Davies",13,17,5,5,11,11,4,6,2,1,0,0,2.75,3.6,2.35,2,1.85,3,3.7,2.15,"E1_2425.csv"
"E1",2024-09-29,15:00:00,"Swansea","Bristol City",1,1,"D",1,0,"H","A Kitchen",7,15,2,6,10,15,3,8,1,3,0,0,2.3,3.7,2.8,1.9,1.95,2.38,3.7,2.7,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"Burnley","Plymouth",1,0,"H",1,0,"H","R Madley",11,7,3,0,14,8,7,1,1,0,0,0,1.42,4.75,6.5,1.57,2.38,1.45,4.5,6.25,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"Cardiff","Millwall",1,0,"H",1,0,"H","G Ward",10,11,5,5,14,12,5,6,1,3,0,0,3,3.2,2.4,2.63,1.5,3.2,3.3,2.2,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"Coventry","Blackburn",3,0,"H",1,0,"H","J Busby",18,10,8,3,12,12,5,1,1,3,0,0,2.15,3.25,3.5,1.85,2,2.05,3.4,3.75,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"Luton","Oxford",2,2,"D",2,1,"H","J Bell",12,19,4,8,13,12,5,6,3,3,1,0,1.67,3.9,4.5,1.88,1.98,1.65,4,4.75,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"Norwich","Leeds",1,1,"D",1,0,"H","S Martin",7,14,1,3,12,18,9,6,2,4,0,0,3.9,3.4,1.95,1.88,1.98,3.5,3.3,2.1,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"QPR","Hull",1,3,"A",1,2,"A","T Kirk",21,15,7,6,12,11,5,6,1,3,0,0,2.45,3.4,2.8,1.93,1.93,2.55,3.4,2.7,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"Sunderland","Derby",2,0,"H",1,0,"H","D Whitestone",9,13,3,5,7,19,1,8,2,2,0,0,1.67,3.9,4.75,2.03,1.83,1.6,4,5.25,"E1_2425.csv"
"E1",2024-10-01,19:45:00,"West Brom","Middlesbrough",0,1,"A",0,0,"D","D Webb",11,15,1,4,7,6,5,4,2,1,0,0,2.4,3.4,2.8,1.9,1.95,2.35,3.4,2.9,"E1_2425.csv"
"E1",2024-10-02,19:45:00,"Preston","Watford",3,0,"H",0,0,"D","A Kitchen",15,10,6,6,12,12,7,5,2,0,0,0,2.45,3.3,2.75,2,1.8,2.4,3.4,2.8,"E1_2425.csv"
"E1",2024-10-02,19:45:00,"Sheffield United","Swansea",1,0,"H",1,0,"H","L Doughty",15,7,3,1,13,9,5,5,3,2,0,0,1.73,3.75,4.5,1.85,2,1.73,3.75,4.5,"E1_2425.csv"
"E1",2024-10-02,19:45:00,"Stoke","Portsmouth",6,1,"H",3,1,"H","T Nield",20,9,8,2,9,13,3,5,2,1,0,0,1.8,3.6,4.33,1.85,2,1.8,3.5,4.5,"E1_2425.csv"
"E1",2024-10-02,20:00:00,"Bristol City","Sheffield Weds",0,0,"D",0,0,"D","A Backhouse",10,8,2,1,10,12,6,5,2,1,0,0,2.15,3.5,3.2,1.95,1.9,2.05,3.5,3.4,"E1_2425.csv"
"E1",2024-10-04,20:00:00,"Sunderland","Leeds",2,2,"D",1,1,"D","T Robinson",14,15,4,4,11,16,8,1,3,3,0,0,3,3.2,2.4,2.1,1.73,3.25,3.2,2.25,"E1_2425.csv"
"E1",2024-10-05,12:30:00,"Burnley","Preston",0,0,"D",0,0,"D","G Ward",9,9,1,2,10,12,2,3,3,4,0,0,1.67,3.8,5,2.05,1.8,1.75,3.5,4.75,"E1_2425.csv"
"E1",2024-10-05,12:30:00,"Norwich","Hull",4,0,"H",2,0,"H","T Nield",19,16,9,5,11,14,4,7,3,4,0,0,1.95,3.6,3.75,1.67,2.2,2,3.6,3.6,"E1_2425.csv"
"E1",2024-10-05,12:30:00,"Portsmouth","Oxford",1,1,"D",0,0,"D","L Smith",21,13,8,3,11,10,11,4,0,1,0,0,2.45,3.4,2.75,1.95,1.9,2.5,3.3,2.75,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"Coventry","Sheffield Weds",1,2,"A",1,1,"D","D Whitestone",13,13,2,5,12,17,6,6,4,3,0,0,1.85,3.5,4.2,1.73,2.1,1.73,3.5,5,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"Derby","QPR",2,0,"H",0,0,"D","D Webb",10,11,5,3,12,10,6,9,1,1,0,0,2.2,3.5,3.1,2.1,1.73,2.2,3.5,3.2,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"Plymouth","Blackburn",2,1,"H",1,0,"H","J Linington",17,7,7,4,8,16,5,5,4,3,0,0,3.1,3.7,2.1,1.67,2.2,3,3.6,2.15,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"Sheffield United","Luton",2,0,"H",1,0,"H","J Brooks",15,8,7,2,10,8,5,6,2,1,0,0,1.9,3.7,3.9,1.9,1.95,1.95,3.6,3.8,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"Swansea","Stoke",0,0,"D",0,0,"D","A Davies",19,10,5,4,8,14,5,9,0,4,0,0,2.2,3.5,3.1,1.98,1.88,2.25,3.5,3,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"Watford","Middlesbrough",2,1,"H",0,0,"D","M Donohue",9,11,4,5,15,11,7,5,3,1,0,0,3.5,3.8,1.95,1.67,2.2,3.4,3.8,2,"E1_2425.csv"
"E1",2024-10-05,15:00:00,"West Brom","Millwall",0,0,"D",0,0,"D","W Finnie",13,6,3,4,8,15,5,2,2,3,0,0,1.91,3.4,4,2.3,1.62,1.8,3.5,4.33,"E1_2425.csv"
"E1",2024-10-06,15:00:00,"Bristol City","Cardiff",1,1,"D",0,0,"D","R Madley",16,15,2,2,8,12,4,6,2,1,0,0,1.75,3.9,4.2,2,1.85,1.7,3.9,4.5,"E1_2425.csv"
"E1",2024-10-18,20:00:00,"Leeds","Sheffield United",2,0,"H",0,0,"D","L Smith",13,5,4,0,10,10,7,3,1,2,0,0,1.9,3.6,3.8,2.1,1.73,1.85,3.7,3.9,"E1_2425.csv"
"E1",2024-10-19,12:30:00,"Cardiff","Plymouth",5,0,"H",2,0,"H","A Kitchen",25,6,11,2,15,10,9,1,3,1,0,1,2.05,3.5,3.5,1.83,2.03,2.05,3.6,3.3,"E1_2425.csv"
"E1",2024-10-19,12:30:00,"Luton","Watford",3,0,"H",1,0,"H","S Martin",13,9,5,1,22,20,11,4,3,2,0,0,2,3.2,4,1.73,2.1,1.95,3.4,3.8,"E1_2425.csv"
"E1",2024-10-19,12:30:00,"Oxford","West Brom",1,1,"D",0,1,"A","L Doughty",12,14,3,3,16,10,5,8,3,1,0,0,3.9,3.5,1.95,2,1.8,3.9,3.4,1.95,"E1_2425.csv"
"E1",2024-10-19,12:30:00,"Preston","Coventry",1,0,"H",0,0,"D","J Smith",18,12,3,1,12,12,9,9,4,0,0,0,2.75,3.3,2.5,1.95,1.9,3,3.2,2.35,"E1_2425.csv"
"E1",2024-10-19,15:00:00,"Blackburn","Swansea",1,0,"H",1,0,"H","D Webb",8,14,3,2,15,5,3,8,1,2,0,0,2.1,3.4,3.4,1.93,1.93,2,3.5,3.5,"E1_2425.csv"
"E1",2024-10-19,15:00:00,"Middlesbrough","Bristol City",0,2,"A",0,2,"A","S Allison",20,9,2,3,13,10,7,0,5,3,0,0,1.7,3.8,4.75,1.8,2,1.6,4,5.25,"E1_2425.csv"
"E1",2024-10-19,15:00:00,"Millwall","Derby",1,1,"D",0,0,"D","S Attwell",16,5,6,1,12,14,9,5,2,0,0,0,1.95,3.2,4.1,2.3,1.62,1.95,3.1,4.2,"E1_2425.csv"
"E1",2024-10-19,15:00:00,"QPR","Portsmouth",1,2,"A",1,1,"D","J Linington",15,11,8,3,11,11,3,5,1,3,0,0,1.85,3.6,4.2,1.9,1.95,1.9,3.5,4.1,"E1_2425.csv"
"E1",2024-10-19,15:00:00,"Sheffield Weds","Burnley",0,2,"A",0,1,"A","M Salisbury",13,14,3,6,10,11,10,3,1,2,0,0,2.7,3.25,2.6,2.2,1.67,2.5,3.1,2.9,"E1_2425.csv"
"E1",2024-10-19,15:00:00,"Stoke","Norwich",1,1,"D",1,1,"D","A Backhouse",14,12,5,4,7,9,8,7,0,1,0,0,2.55,3.4,2.63,1.8,2,2.45,3.5,2.7,"E1_2425.csv"
"E1",2024-10-20,15:00:00,"Hull","Sunderland",0,1,"A",0,0,"D","R Madley",8,10,0,2,12,8,4,4,1,1,0,0,2.88,3.4,2.38,1.73,2.1,2.88,3.4,2.38,"E1_2425.csv"
"E1",2024-10-22,19:45:00,"Cardiff","Portsmouth",2,0,"H",2,0,"H","O Langford",24,8,10,2,9,13,12,5,2,2,0,0,1.91,3.4,4.2,1.98,1.88,1.75,3.6,4.5,"E1_2425.csv"
"E1",2024-10-22,19:45:00,"Leeds","Watford",2,1,"H",2,0,"H","A Backhouse",24,9,7,3,7,11,10,4,2,1,0,0,1.33,5,9.5,1.62,2.3,1.33,5,9.5,"E1_2425.csv"
"E1",2024-10-22,19:45:00,"Oxford","Derby",1,1,"D",1,0,"H","G Ward",11,17,3,4,8,8,1,6,1,5,0,0,2.55,3.25,2.75,2.1,1.73,2.6,3.3,2.7,"E1_2425.csv"
"E1",2024-10-22,19:45:00,"Preston","Norwich",2,2,"D",2,1,"H","W Finnie",8,9,2,3,12,15,5,2,2,3,0,0,2.7,3.25,2.7,2.05,1.8,2.8,3.25,2.55,"E1_2425.csv"
"E1",2024-10-22,19:45:00,"Sheffield Weds","Swansea",0,0,"D",0,0,"D","M Donohue",8,9,0,1,8,5,9,6,0,4,0,0,2.1,3.4,3.4,2.03,1.83,2,3.4,3.7,"E1_2425.csv"
"E1",2024-10-22,19:45:00,"Stoke","Bristol City",2,2,"D",2,0,"H","D Webb",10,28,6,10,10,5,6,13,3,1,0,0,2.38,3.4,2.9,1.98,1.88,2.2,3.5,3.1,"E1_2425.csv"
"E1",2024-10-22,20:00:00,"QPR","Coventry",1,1,"D",0,1,"A","J Bell",16,8,5,3,7,13,7,3,2,1,0,0,2.9,3.4,2.38,1.85,2,2.88,3.3,2.45,"E1_2425.csv"
"E1",2024-10-23,19:45:00,"Blackburn","West Brom",0,0,"D",0,0,"D","J Busby",8,9,2,4,10,7,4,4,2,0,0,0,2.7,3.4,2.5,2.1,1.73,2.6,3.3,2.6,"E1_2425.csv"
"E1",2024-10-23,19:45:00,"Hull","Burnley",1,1,"D",1,0,"H","D Whitestone",11,11,2,5,4,15,4,8,0,1,0,0,2.63,3.5,2.55,2.1,1.73,3,3.3,2.35,"E1_2425.csv"
"E1",2024-10-23,19:45:00,"Luton","Sunderland",1,2,"A",0,0,"D","T Nield",19,9,4,5,14,12,10,3,2,4,0,0,2.55,3.3,2.75,1.98,1.88,2.5,3.2,2.88,"E1_2425.csv"
"E1",2024-10-23,19:45:00,"Millwall","Plymouth",1,0,"H",1,0,"H","S Allison",13,9,6,2,12,11,6,2,5,1,0,0,1.57,4.1,5.25,1.8,2,1.57,4.2,5.25,"E1_2425.csv"
"E1",2024-10-23,20:00:00,"Middlesbrough","Sheffield United",1,0,"H",0,0,"D","A Davies",18,9,6,5,7,4,8,6,0,1,0,0,2,3.6,3.4,1.95,1.9,1.87,3.6,3.75,"E1_2425.csv"
