Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,B365CH,B365CD,B365CA,SourceFile,imp_prob_H,imp_prob_D,imp_prob_A,total_prob,norm_prob_H,norm_prob_D,norm_prob_A,OU_2.5
E0,2023-11-05,14:00:00,Nott'm Forest,Aston Villa,2,0,H,1,0,H,J Gillett,5,13,3,3,6,9,0,10,1,1,0,0,4.2,3.75,1.85,1.73,2.08,3.75,3.75,1.91,E0_2324.csv,0.23809523809523808,0.26666666666666666,0.5405405405405405,1.045302445302445,0.22777640975129282,0.255109578921448,0.5171140113272593,Under
E0,2023-11-05,16:30:00,Luton,Liverpool,1,1,D,0,0,D,A Madley,8,24,5,6,7,13,4,7,1,1,0,0,12,6.5,1.22,1.36,3.1,11,7.5,1.2,E0_2324.csv,0.08333333333333333,0.15384615384615385,0.819672131147541,1.0568516183270282,0.07885055185442974,0.14557024957740877,0.7755791985681615,Under
E0,2023-11-06,20:00:00,Tottenham,Chelsea,1,4,A,1,1,D,M Oliver,8,17,5,8,12,21,1,6,1,5,2,0,2,3.75,3.5,1.7,2.1,2.3,3.6,2.9,E0_2324.csv,0.5,0.26666666666666666,0.2857142857142857,1.0523809523809522,0.4751131221719458,0.2533936651583711,0.2714932126696833,Over
E0,2023-11-11,12:30:00,Wolves,Tottenham,2,1,H,0,1,A,T Robinson,17,6,4,2,19,15,11,3,4,3,0,0,3.1,3.75,2.2,1.62,2.25,3.1,3.5,2.3,E0_2324.csv,0.3225806451612903,0.26666666666666666,0.45454545454545453,1.0437927663734115,0.3090466379471811,0.2554785540363364,0.43547480801648253,Over
E0,2023-11-11,15:00:00,Arsenal,Burnley,3,1,H,1,0,H,M Oliver,16,8,6,5,8,9,3,3,0,1,1,0,1.18,7,17,1.48,2.6,1.2,6.5,15,E0_2324.csv,0.8474576271186441,0.14285714285714285,0.058823529411764705,1.0491382993875518,0.8077654086342655,0.13616616888406188,0.05606842248167254,Over
E0,2023-11-11,15:00:00,Crystal Palace,Everton,2,3,A,1,1,D,S Barrott,13,8,4,4,9,18,9,2,1,4,0,0,2.45,3.2,3,2.25,1.62,2.6,3,2.9,E0_2324.csv,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,Over
E0,2023-11-11,15:00:00,Man United,Luton,1,0,H,0,0,D,G Scott,15,10,4,4,9,11,11,3,0,2,0,0,1.33,5.25,9.5,1.53,2.4,1.29,6,9.5,E0_2324.csv,0.7518796992481203,0.19047619047619047,0.10526315789473684,1.0476190476190474,0.7177033492822967,0.18181818181818185,0.10047846889952154,Under
E0,2023-11-11,17:30:00,Bournemouth,Newcastle,2,0,H,0,0,D,C Kavanagh,19,8,10,5,10,4,6,5,2,1,0,0,4.75,4,1.73,1.7,2.1,4,3.6,1.91,E0_2324.csv,0.21052631578947367,0.25,0.5780346820809249,1.0385609978703987,0.2027096301720981,0.2407176858293665,0.5565726839985353,Under
E0,2023-11-12,14:00:00,Aston Villa,Fulham,3,1,H,2,0,H,S Hooper,12,9,6,5,4,17,2,2,2,5,0,0,1.57,4.2,5.5,1.7,2.1,1.62,4,5.25,E0_2324.csv,0.6369426751592356,0.23809523809523808,0.18181818181818182,1.0568560950726555,0.6026768243366641,0.22528633671632445,0.1720368389470114,Over
E0,2023-11-12,14:00:00,Brighton,Sheffield United,1,1,D,1,0,H,J Brooks,11,9,6,1,13,16,6,3,3,2,1,0,1.25,5.75,13,1.4,2.88,1.25,6,10,E0_2324.csv,0.8,0.17391304347826086,0.07692307692307693,1.050836120401338,0.7612985359643539,0.16549968173138127,0.0732017823042648,Under
E0,2023-11-12,14:00:00,Liverpool,Brentford,3,0,H,1,0,H,P Tierney,17,16,10,3,16,12,6,8,1,2,0,0,1.4,5,6.5,1.44,2.7,1.36,5.5,7.5,E0_2324.csv,0.7142857142857143,0.2,0.15384615384615385,1.0681318681318683,0.6687242798353908,0.18724279835390945,0.14403292181069957,Over
E0,2023-11-12,14:00:00,West Ham,Nott'm Forest,3,2,H,1,1,D,M Salisbury,16,10,6,5,9,12,9,4,2,2,0,0,1.85,3.6,4,1.75,2.05,1.8,3.75,4.5,E0_2324.csv,0.5405405405405405,0.2777777777777778,0.25,1.0683183183183182,0.5059732958538299,0.26001405481377377,0.23401264933239635,Over
E0,2023-11-12,16:30:00,Chelsea,Man City,4,4,D,2,2,D,A Taylor,17,15,9,10,12,15,3,3,5,3,0,0,5,3.7,1.73,1.88,2.02,4.75,3.75,1.73,E0_2324.csv,0.2,0.27027027027027023,0.5780346820809249,1.0483049523511951,0.1907841793091115,0.2578164585258263,0.5513993621650621,Over
E0,2023-11-25,12:30:00,Man City,Liverpool,1,1,D,1,0,H,C Kavanagh,16,8,5,3,9,11,9,6,1,3,0,0,1.73,4.2,4.2,1.48,2.6,1.7,4.2,4.33,E0_2324.csv,0.5780346820809249,0.23809523809523808,0.23809523809523808,1.054225158271401,0.5483028720626633,0.2258485639686684,0.2258485639686684,Under
E0,2023-11-25,15:00:00,Burnley,West Ham,1,2,A,0,0,D,S Barrott,11,11,5,3,11,7,4,5,1,3,0,0,3.4,3.5,2.05,1.75,2.05,3.4,3.4,2.15,E0_2324.csv,0.29411764705882354,0.2857142857142857,0.48780487804878053,1.0676368108218897,0.27548473795354195,0.2676137454405836,0.4569015166058745,Over
E0,2023-11-25,15:00:00,Luton,Crystal Palace,2,1,H,0,0,D,J Gillett,8,16,3,8,15,12,4,5,6,1,0,0,3.6,3.3,2.1,2.15,1.67,4,3.25,2,E0_2324.csv,0.2777777777777778,0.30303030303030304,0.47619047619047616,1.0569985569985572,0.26279863481228666,0.28668941979522183,0.4505119453924914,Over
E0,2023-11-25,15:00:00,Newcastle,Chelsea,4,1,H,1,1,D,S Hooper,14,7,5,4,13,19,4,2,4,4,0,1,2.55,3.5,2.63,1.86,2.04,2.63,3.6,2.5,E0_2324.csv,0.3921568627450981,0.2857142857142857,0.3802281368821293,1.058099285341513,0.3706238801763534,0.2700259698427717,0.35935014998087494,Over
E0,2023-11-25,15:00:00,Nott'm Forest,Brighton,2,3,A,1,2,A,A Taylor,18,11,5,5,12,7,6,4,2,4,0,1,3.2,3.6,2.15,1.73,2.08,3.6,3.6,2,E0_2324.csv,0.3125,0.2777777777777778,0.46511627906976744,1.0553940568475453,0.29609793420045905,0.2631981637337414,0.4407039020657995,Over
E0,2023-11-25,15:00:00,Sheffield United,Bournemouth,1,3,A,0,2,A,A Madley,10,23,2,11,6,8,4,7,4,1,0,0,3.2,3.5,2.2,1.85,2.05,3.4,3.5,2.15,E0_2324.csv,0.3125,0.2857142857142857,0.45454545454545453,1.0527597402597402,0.2968388589051658,0.27139552814186585,0.4317656129529684,Over
E0,2023-11-25,17:30:00,Brentford,Arsenal,0,1,A,0,0,D,T Robinson,9,15,3,4,9,7,1,8,1,1,0,0,4.5,3.75,1.75,1.9,2,5.5,3.8,1.6,E0_2324.csv,0.2222222222222222,0.26666666666666666,0.5714285714285714,1.0603174603174603,0.20958083832335328,0.25149700598802394,0.5389221556886227,Under
E0,2023-11-26,14:00:00,Tottenham,Aston Villa,1,2,A,1,1,D,R Jones,18,15,8,5,11,13,9,3,0,4,0,0,2.3,3.8,2.8,1.5,2.5,2.55,3.75,2.5,E0_2324.csv,0.4347826086956522,0.2631578947368421,0.35714285714285715,1.0550833605753516,0.4120836560805577,0.249419054996127,0.3384972889233152,Over
E0,2023-11-26,16:30:00,Everton,Man United,0,3,A,0,1,A,J Brooks,24,9,6,4,10,8,6,5,3,0,0,0,2.7,3.4,2.55,1.85,2.05,2.63,3.3,2.7,E0_2324.csv,0.37037037037037035,0.29411764705882354,0.3921568627450981,1.056644880174292,0.35051546391752575,0.27835051546391754,0.3711340206185567,Over
E0,2023-11-27,20:00:00,Fulham,Wolves,3,2,H,1,1,D,M Salisbury,12,10,6,6,13,13,6,2,2,2,0,0,2.38,3.3,3,2.08,1.73,2.38,3.3,3,E0_2324.csv,0.42016806722689076,0.30303030303030304,0.3333333333333333,1.056531703590527,0.39768618944323936,0.28681610026512416,0.31549771029163654,Over
E0,2023-12-02,15:00:00,Arsenal,Wolves,2,1,H,2,0,H,P Bankes,19,6,6,3,10,10,4,0,1,2,0,0,1.25,5.5,12,1.65,2.2,1.22,6.5,12,E0_2324.csv,0.8,0.18181818181818182,0.08333333333333333,1.0651515151515152,0.7510668563300142,0.17069701280227595,0.07823613086770981,Over
E0,2023-12-02,15:00:00,Brentford,Luton,3,1,H,0,0,D,A Taylor,27,7,6,1,10,8,7,5,1,2,0,0,1.45,4.5,6.5,1.7,2.1,1.53,4.2,6,E0_2324.csv,0.6896551724137931,0.2222222222222222,0.15384615384615385,1.0657235484821692,0.6471238938053098,0.20851769911504422,0.144358407079646,Over
E0,2023-12-02,15:00:00,Burnley,Sheffield United,5,0,H,2,0,H,C Kavanagh,19,6,7,3,9,12,6,1,2,5,0,1,1.8,3.6,4.5,2.06,1.84,1.7,3.6,5.25,E0_2324.csv,0.5555555555555556,0.2777777777777778,0.2222222222222222,1.0555555555555556,0.5263157894736842,0.2631578947368421,0.21052631578947367,Over
E0,2023-12-02,17:30:00,Nott'm Forest,Everton,0,1,A,0,0,D,P Tierney,13,12,2,3,15,14,4,3,1,0,0,0,2.75,3.25,2.6,2.05,1.75,2.8,3.1,2.7,E0_2324.csv,0.36363636363636365,0.3076923076923077,0.3846153846153846,1.0559440559440558,0.34437086092715236,0.29139072847682124,0.3642384105960265,Under
E0,2023-12-02,20:00:00,Newcastle,Man United,1,0,H,0,0,D,R Jones,22,8,4,1,6,13,7,3,1,2,0,0,1.91,3.75,3.8,1.67,2.15,1.95,3.75,3.6,E0_2324.csv,0.5235602094240838,0.26666666666666666,0.2631578947368421,1.0533847708275925,0.49702656040180676,0.25315219476465356,0.24982124483353968,Under
E0,2023-12-03,14:00:00,Bournemouth,Aston Villa,2,2,D,1,1,D,T Bramall,15,11,7,3,16,12,7,7,5,3,0,0,3.4,4,1.95,1.53,2.4,3,4,2.1,E0_2324.csv,0.29411764705882354,0.25,0.5128205128205129,1.0569381598793366,0.2782732786300392,0.2365322868355333,0.48519443453442734,Over
E0,2023-12-03,14:00:00,Chelsea,Brighton,3,2,H,2,1,H,C Pawson,8,18,5,9,16,12,5,8,3,5,1,0,1.73,4.2,4.2,1.53,2.4,1.57,4.33,5.25,E0_2324.csv,0.5780346820809249,0.23809523809523808,0.23809523809523808,1.054225158271401,0.5483028720626633,0.2258485639686684,0.2258485639686684,Over
E0,2023-12-03,14:00:00,Liverpool,Fulham,4,3,H,2,2,D,S Attwell,26,9,12,5,6,7,3,4,0,0,0,0,1.25,6.5,9,1.4,2.88,1.25,7,10,E0_2324.csv,0.8,0.15384615384615385,0.1111111111111111,1.064957264957265,0.7512038523274479,0.14446227929373998,0.1043338683788122,Over
E0,2023-12-03,14:00:00,West Ham,Crystal Palace,1,1,D,1,0,H,M Oliver,9,9,3,2,17,7,2,3,2,0,0,0,2,3.5,3.8,2.04,1.86,1.91,3.6,4,E0_2324.csv,0.5,0.2857142857142857,0.2631578947368421,1.0488721804511278,0.4767025089605735,0.27240143369175623,0.25089605734767023,Under
E0,2023-12-03,16:30:00,Man City,Tottenham,3,3,D,2,1,H,S Hooper,18,8,4,4,14,14,10,8,4,4,0,0,1.29,6,9,1.36,3.1,1.25,6.5,10,E0_2324.csv,0.7751937984496123,0.16666666666666666,0.1111111111111111,1.0529715762273901,0.7361963190184049,0.15828220858895706,0.10552147239263804,Over
E0,2023-12-05,19:30:00,Wolves,Burnley,1,0,H,1,0,H,J Gillett,7,12,4,3,11,15,6,8,2,4,0,0,1.85,3.6,4.2,2.05,1.85,1.91,3.6,4,E0_2324.csv,0.5405405405405405,0.2777777777777778,0.23809523809523808,1.0564135564135564,0.5116751269035532,0.2629441624365482,0.22538071065989848,Under
E0,2023-12-05,20:15:00,Luton,Arsenal,3,4,A,1,2,A,S Barrott,6,23,4,9,14,7,3,8,2,1,0,0,17,7,1.18,1.65,2.2,17,8,1.17,E0_2324.csv,0.058823529411764705,0.14285714285714285,0.8474576271186441,1.0491382993875518,0.05606842248167254,0.13616616888406188,0.8077654086342655,Over
E0,2023-12-06,19:30:00,Brighton,Brentford,2,1,H,1,1,D,P Bankes,18,8,7,2,10,8,7,3,3,1,0,0,1.91,3.8,3.75,1.62,2.25,1.7,4.2,4.5,E0_2324.csv,0.5235602094240838,0.2631578947368421,0.26666666666666666,1.0533847708275925,0.49702656040180676,0.24982124483353968,0.25315219476465356,Over
E0,2023-12-06,19:30:00,Crystal Palace,Bournemouth,0,2,A,0,1,A,C Pawson,16,11,3,4,10,17,3,9,1,3,0,0,2.25,3.5,3.1,2.01,1.89,2.3,3.5,3,E0_2324.csv,0.4444444444444444,0.2857142857142857,0.3225806451612903,1.0527393753200205,0.42217898832684825,0.2714007782101167,0.306420233463035,Under
E0,2023-12-06,19:30:00,Fulham,Nott'm Forest,5,0,H,2,0,H,J Smith,14,4,6,1,7,10,6,1,0,1,0,0,2,3.4,3.75,2.06,1.84,2,3.4,3.75,E0_2324.csv,0.5,0.29411764705882354,0.26666666666666666,1.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Over
E0,2023-12-06,19:30:00,Sheffield United,Liverpool,0,2,A,0,1,A,S Hooper,6,15,1,8,12,8,2,12,2,3,0,0,12,7.5,1.2,1.33,3.4,15,7.5,1.18,E0_2324.csv,0.08333333333333333,0.13333333333333333,0.8333333333333334,1.05,0.07936507936507936,0.12698412698412698,0.7936507936507936,Under
E0,2023-12-06,20:15:00,Aston Villa,Man City,1,0,H,0,0,D,J Brooks,22,2,7,2,13,13,6,0,2,2,0,0,4.75,4.2,1.7,1.53,2.4,5,4.2,1.62,E0_2324.csv,0.21052631578947367,0.23809523809523808,0.5882352941176471,1.0368568480023588,0.20304279823688326,0.22963173610123702,0.5673254656618798,Under
E0,2023-12-06,20:15:00,Man United,Chelsea,2,1,H,1,1,D,C Kavanagh,28,13,9,3,12,12,12,4,4,0,0,0,2.88,3.4,2.45,1.65,2.2,2.75,3.5,2.45,E0_2324.csv,0.3472222222222222,0.29411764705882354,0.4081632653061224,1.0495031345871682,0.3308443879577409,0.2802446580347923,0.38891095400746684,Over
E0,2023-12-07,19:30:00,Everton,Newcastle,3,0,H,0,0,D,T Robinson,21,13,6,3,18,8,5,2,3,0,0,0,3.25,3.25,2.25,1.96,1.94,3.1,3.4,2.25,E0_2324.csv,0.3076923076923077,0.3076923076923077,0.4444444444444444,1.0598290598290598,0.2903225806451613,0.2903225806451613,0.4193548387096774,Over
E0,2023-12-07,20:15:00,Tottenham,West Ham,1,2,A,1,0,H,M Salisbury,23,11,7,5,11,12,8,4,3,3,0,0,1.75,4.2,4.2,1.5,2.5,1.7,4.2,4.75,E0_2324.csv,0.5714285714285714,0.23809523809523808,0.23809523809523808,1.0476190476190477,0.5454545454545454,0.22727272727272724,0.22727272727272724,Over
E0,2023-12-09,12:30:00,Crystal Palace,Liverpool,1,2,A,0,0,D,A Madley,8,14,4,2,17,17,6,5,5,2,1,0,6,4.5,1.5,1.65,2.2,6.5,4.75,1.44,E0_2324.csv,0.16666666666666666,0.2222222222222222,0.6666666666666666,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211,Over
E0,2023-12-09,15:00:00,Brighton,Burnley,1,1,D,0,1,A,S Hooper,29,6,11,3,5,8,9,1,0,4,0,0,1.5,4.75,6,1.57,2.35,1.55,4.2,5.75,E0_2324.csv,0.6666666666666666,0.21052631578947367,0.16666666666666666,1.043859649122807,0.638655462184874,0.20168067226890757,0.1596638655462185,Under
E0,2023-12-09,15:00:00,Man United,Bournemouth,0,3,A,0,1,A,P Bankes,20,10,3,4,7,10,10,4,3,1,0,0,1.55,4.33,5.75,1.5,2.5,1.65,4.33,4.5,E0_2324.csv,0.6451612903225806,0.23094688221709006,0.17391304347826086,1.0500212160179316,0.6144269091716742,0.21994496748639608,0.16562812334192958,Over
E0,2023-12-09,15:00:00,Sheffield United,Brentford,1,0,H,1,0,H,S Attwell,9,10,4,4,14,13,3,4,5,1,0,0,4.2,3.8,1.75,1.95,1.95,4.5,3.8,1.73,E0_2324.csv,0.23809523809523808,0.2631578947368421,0.5714285714285714,1.0726817042606516,0.2219626168224299,0.24532710280373832,0.5327102803738317,Under
E0,2023-12-09,15:00:00,Wolves,Nott'm Forest,1,1,D,1,1,D,S Barrott,10,8,4,2,9,11,4,3,0,1,0,0,1.85,3.6,4.33,2.06,1.84,1.91,3.25,4.33,E0_2324.csv,0.5405405405405405,0.2777777777777778,0.23094688221709006,1.0492652005354084,0.5151610291323099,0.2647355288596593,0.22010344200803078,Under
E0,2023-12-09,17:30:00,Aston Villa,Arsenal,1,0,H,1,0,H,J Gillett,10,12,3,5,16,11,3,3,4,2,0,0,3.3,3.6,2.1,1.7,2.1,3.6,3.75,2,E0_2324.csv,0.30303030303030304,0.2777777777777778,0.47619047619047616,1.0569985569985572,0.28668941979522183,0.26279863481228666,0.4505119453924914,Under
E0,2023-12-10,14:00:00,Everton,Chelsea,2,0,H,0,0,D,M Oliver,9,16,5,4,12,12,4,8,2,2,0,0,3.1,3.5,2.25,1.75,2.05,2.4,3.5,2.8,E0_2324.csv,0.3225806451612903,0.2857142857142857,0.4444444444444444,1.0527393753200205,0.306420233463035,0.2714007782101167,0.42217898832684825,Under
E0,2023-12-10,14:00:00,Fulham,West Ham,5,0,H,3,0,H,P Tierney,14,9,8,5,5,10,3,6,2,1,0,0,2.38,3.5,2.9,1.9,2,2.2,3.5,3.25,E0_2324.csv,0.42016806722689076,0.2857142857142857,0.3448275862068966,1.050709939148073,0.39988968560397137,0.2719249862107005,0.3281853281853282,Over
E0,2023-12-10,14:00:00,Luton,Man City,1,2,A,1,0,H,T Robinson,4,18,2,6,16,6,6,3,2,1,0,0,17,8,1.14,1.36,3.1,13,7.5,1.18,E0_2324.csv,0.058823529411764705,0.125,0.8771929824561404,1.0610165118679051,0.05544072948328267,0.11781155015197567,0.8267477203647416,Over
E0,2023-12-10,16:30:00,Tottenham,Newcastle,4,1,H,2,0,H,C Kavanagh,23,9,12,3,10,12,3,6,1,3,0,0,2.15,3.8,3.1,1.53,2.4,2,3.75,3.4,E0_2324.csv,0.46511627906976744,0.2631578947368421,0.3225806451612903,1.0508548189679,0.4426075521322562,0.250422693969566,0.3069697538981777,Over
E0,2023-12-15,20:00:00,Nott'm Forest,Tottenham,0,2,A,0,1,A,J Gillett,15,12,1,6,16,11,6,4,2,4,0,1,4.2,4.2,1.73,1.62,2.25,4.75,4.2,1.67,E0_2324.csv,0.23809523809523808,0.23809523809523808,0.5780346820809249,1.054225158271401,0.2258485639686684,0.2258485639686684,0.5483028720626633,Under
E0,2023-12-16,15:00:00,Chelsea,Sheffield United,2,0,H,0,0,D,A Madley,15,6,6,1,9,14,7,6,1,3,0,0,1.22,6.5,13,1.5,2.5,1.18,7.5,13,E0_2324.csv,0.819672131147541,0.15384615384615385,0.07692307692307693,1.0504413619167718,0.78031212484994,0.14645858343337334,0.07322929171668667,Under
E0,2023-12-16,15:00:00,Man City,Crystal Palace,2,2,D,1,0,H,P Tierney,19,5,9,2,12,9,6,1,1,1,0,0,1.18,8,13,1.44,2.7,1.17,7.5,15,E0_2324.csv,0.8474576271186441,0.125,0.07692307692307693,1.0493807040417211,0.8075788165864264,0.11911787544649789,0.07330330796707563,Over
E0,2023-12-16,15:00:00,Newcastle,Fulham,3,0,H,0,0,D,S Barrott,27,6,10,4,7,12,5,1,0,2,0,1,1.8,3.8,4,1.7,2.1,1.91,3.8,4,E0_2324.csv,0.5555555555555556,0.2631578947368421,0.25,1.0687134502923976,0.5198358413132695,0.24623803009575923,0.23392612859097128,Over
E0,2023-12-16,17:30:00,Burnley,Everton,0,2,A,0,2,A,A Taylor,14,9,2,6,9,8,8,6,0,1,0,0,3.6,3.4,2.1,2.05,1.75,3.2,3.5,2.25,E0_2324.csv,0.2777777777777778,0.29411764705882354,0.47619047619047616,1.0480859010270773,0.26503340757238314,0.28062360801781744,0.4543429844097996,Under
E0,2023-12-17,14:00:00,Arsenal,Brighton,2,0,H,0,0,D,T Robinson,26,6,9,1,11,9,10,1,1,3,0,0,1.44,5,6,1.53,2.4,1.45,5,6,E0_2324.csv,0.6944444444444444,0.2,0.16666666666666666,1.0611111111111111,0.6544502617801047,0.18848167539267016,0.15706806282722513,Under
E0,2023-12-17,14:00:00,Brentford,Aston Villa,1,2,A,1,0,H,D Coote,4,15,3,5,19,6,7,12,6,4,1,1,3.2,3.75,2.1,1.7,2.1,3,3.4,2.25,E0_2324.csv,0.3125,0.26666666666666666,0.47619047619047616,1.0553571428571429,0.2961082910321489,0.25267907501410036,0.45121263395375066,Over
E0,2023-12-17,14:00:00,West Ham,Wolves,3,0,H,2,0,H,C Kavanagh,13,14,4,3,12,15,6,6,3,1,0,0,2.15,3.5,3.3,1.95,1.95,1.91,3.6,4,E0_2324.csv,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,Over
E0,2023-12-17,16:30:00,Liverpool,Man United,0,0,D,0,0,D,M Oliver,34,6,8,1,13,8,12,0,2,4,0,1,1.3,6,8,1.33,3.4,1.33,5.75,7,E0_2324.csv,0.7692307692307692,0.16666666666666666,0.125,1.0608974358974357,0.7250755287009064,0.1570996978851964,0.1178247734138973,Under
E0,2023-12-21,20:00:00,Crystal Palace,Brighton,1,1,D,1,0,H,J Brooks,11,18,3,6,12,11,3,1,5,2,0,0,3.3,3.3,2.15,1.99,1.91,3.4,3.25,2.25,E0_2324.csv,0.30303030303030304,0.30303030303030304,0.46511627906976744,1.0711768851303736,0.28289473684210525,0.28289473684210525,0.43421052631578944,Under
E0,2023-12-22,20:00:00,Aston Villa,Sheffield United,1,1,D,0,0,D,A Taylor,12,5,4,2,11,16,9,1,3,3,0,0,1.22,6.5,12,1.44,2.7,1.2,7,13,E0_2324.csv,0.819672131147541,0.15384615384615385,0.08333333333333333,1.0568516183270282,0.7755791985681615,0.14557024957740877,0.07885055185442974,Under
E0,2023-12-23,12:30:00,West Ham,Man United,2,0,H,0,0,D,S Hooper,12,11,5,3,13,15,4,4,2,3,0,0,2.6,3.6,2.6,1.7,2.1,2.1,3.8,3.25,E0_2324.csv,0.3846153846153846,0.2777777777777778,0.3846153846153846,1.0470085470085468,0.3673469387755102,0.26530612244897966,0.3673469387755102,Under
E0,2023-12-23,15:00:00,Fulham,Burnley,0,2,A,0,0,D,R Welch,19,7,5,2,5,17,8,6,2,1,0,0,1.67,3.75,5.25,1.92,1.98,1.67,3.75,5.25,E0_2324.csv,0.5988023952095809,0.26666666666666666,0.19047619047619047,1.055945252352438,0.5670771224886585,0.2525383452149492,0.1803845322963923,Under
E0,2023-12-23,15:00:00,Luton,Newcastle,1,0,H,1,0,H,D England,16,15,5,2,11,5,6,7,2,1,0,0,4.75,4.2,1.65,1.75,2.05,5.25,4.2,1.62,E0_2324.csv,0.21052631578947367,0.23809523809523808,0.6060606060606061,1.0546821599453178,0.19961114711600778,0.22575070209548498,0.5746381507885073,Under
E0,2023-12-23,15:00:00,Nott'm Forest,Bournemouth,2,3,A,0,0,D,R Jones,11,18,5,7,10,10,6,6,0,3,1,0,2.75,3.4,2.55,1.95,1.95,2.9,3.4,2.45,E0_2324.csv,0.36363636363636365,0.29411764705882354,0.3921568627450981,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889,Over
E0,2023-12-23,15:00:00,Tottenham,Everton,2,1,H,2,0,H,S Attwell,13,18,6,8,6,18,3,8,1,4,0,0,1.75,4.2,4,1.53,2.4,1.7,4.2,4.33,E0_2324.csv,0.5714285714285714,0.23809523809523808,0.25,1.0595238095238095,0.5393258426966292,0.2247191011235955,0.23595505617977527,Over
E0,2023-12-23,17:30:00,Liverpool,Arsenal,1,1,D,1,1,D,C Kavanagh,13,13,3,2,13,14,4,5,2,5,0,0,2.38,3.6,2.8,1.7,2.1,2.45,3.75,2.63,E0_2324.csv,0.42016806722689076,0.2777777777777778,0.35714285714285715,1.0550887021475257,0.39823008849557523,0.26327433628318586,0.33849557522123896,Under
E0,2023-12-24,13:00:00,Wolves,Chelsea,2,1,H,0,0,D,D Coote,14,16,6,5,11,9,10,6,3,5,0,0,3.75,3.75,1.91,1.86,2.04,3.1,3.6,2.15,E0_2324.csv,0.26666666666666666,0.26666666666666666,0.5235602094240838,1.056893542757417,0.2523117569352708,0.2523117569352708,0.4953764861294584,Over
E0,2023-12-26,12:30:00,Newcastle,Nott'm Forest,1,3,A,1,1,D,C Kavanagh,19,15,7,6,10,11,10,2,3,3,0,0,1.5,4.33,5.75,1.8,2,1.4,5,6.5,E0_2324.csv,0.6666666666666666,0.23094688221709006,0.17391304347826086,1.0715265923620176,0.6221653026800774,0.21553070531642404,0.16230399200349846,Over
E0,2023-12-26,15:00:00,Bournemouth,Fulham,3,0,H,1,0,H,T Robinson,16,8,4,3,10,10,6,5,0,2,0,0,2.15,3.6,3.2,1.73,2.08,1.91,3.8,3.75,E0_2324.csv,0.46511627906976744,0.2777777777777778,0.3125,1.0553940568475453,0.4407039020657995,0.2631981637337414,0.29609793420045905,Over
E0,2023-12-26,15:00:00,Sheffield United,Luton,2,3,A,0,1,A,S Allison,21,12,6,4,13,13,9,4,5,0,0,0,2.3,3.3,3.1,2.1,1.7,2.38,3.25,3.1,E0_2324.csv,0.4347826086956522,0.30303030303030304,0.3225806451612903,1.0603935568872456,0.41002004008016035,0.28577154308617236,0.30420841683366734,Over
E0,2023-12-26,17:30:00,Burnley,Liverpool,0,2,A,0,1,A,P Tierney,9,19,0,10,7,10,4,4,2,1,0,0,6.5,5.25,1.4,1.44,2.7,8,5.25,1.36,E0_2324.csv,0.15384615384615385,0.19047619047619047,0.7142857142857143,1.0586080586080586,0.1453287197231834,0.17993079584775085,0.6747404844290658,Under
E0,2023-12-26,20:00:00,Man United,Aston Villa,3,2,H,0,2,A,C Pawson,13,10,7,4,10,10,3,6,1,3,0,0,2.6,3.5,2.6,1.62,2.25,2.25,3.75,2.9,E0_2324.csv,0.3846153846153846,0.2857142857142857,0.3846153846153846,1.0549450549450547,0.36458333333333337,0.27083333333333337,0.36458333333333337,Over
E0,2023-12-27,19:30:00,Brentford,Wolves,1,4,A,1,3,A,A Madley,14,11,4,5,5,14,8,2,1,1,0,0,1.95,3.5,4.2,2.03,1.87,2.2,3.4,3.3,E0_2324.csv,0.5128205128205129,0.2857142857142857,0.23809523809523808,1.0366300366300367,0.49469964664310956,0.27561837455830385,0.22968197879858654,Over
E0,2023-12-27,19:30:00,Chelsea,Crystal Palace,2,1,H,1,1,D,M Salisbury,9,13,4,5,13,16,4,3,3,2,0,0,1.67,4,5,1.91,1.99,1.75,3.75,4.75,E0_2324.csv,0.5988023952095809,0.25,0.2,1.0488023952095809,0.5709391949757351,0.2383671139023694,0.19069369112189552,Over
E0,2023-12-27,20:15:00,Everton,Man City,1,3,A,1,0,H,J Brooks,7,23,2,9,13,5,8,4,4,2,0,0,5.75,4,1.57,1.73,2.08,5,4,1.65,E0_2324.csv,0.17391304347826086,0.25,0.6369426751592356,1.0608557186374965,0.1639365659466162,0.2356588135482608,0.600404620505123,Over
E0,2023-12-28,19:30:00,Brighton,Tottenham,4,2,H,2,0,H,J Gillett,15,19,9,3,18,6,7,6,3,2,0,0,2.5,3.6,2.6,1.44,2.7,2.5,3.75,2.63,E0_2324.csv,0.4,0.2777777777777778,0.3846153846153846,1.0623931623931624,0.3765084473049075,0.2614641995172969,0.3620273531777956,Over
